# time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
2.970000000000000195e+00,-2.275591696236005657e-01,-1.127164266985832830e+00,-4.354899679927928813e-01,1.995770359014182205e+00,-1.254308148087310393e+00,7.353370975350335126e-01,4.796254005773430418e-01,-2.569000000000000172e-01,-6.167000000000000259e-01,1.247500000000000053e+00,1.860700000000000021e+00,8.050000000000000211e-02,3.432000000000000051e-01,4.037999999999999923e-01
2.979999999999999982e+00,-2.276785205126896083e-01,-1.127050943433601793e+00,-4.357467957083314691e-01,1.995380422161104894e+00,-1.255950297160161044e+00,7.347773918841842278e-01,4.788103084583744118e-01,-2.558000000000000274e-01,-6.167000000000000259e-01,1.247900000000000009e+00,1.858000000000000096e+00,7.979999999999999594e-02,3.405000000000000249e-01,4.050000000000000266e-01
2.990000000000000213e+00,-2.279289485559728157e-01,-1.127944647965458236e+00,-4.365373876646136408e-01,1.995062220051369239e+00,-1.257513196671474542e+00,7.340172381196371498e-01,4.794027767711168675e-01,-2.543000000000000260e-01,-6.159000000000000030e-01,1.247900000000000009e+00,1.855299999999999949e+00,8.019999999999999352e-02,3.378999999999999782e-01,4.061000000000000165e-01
3.000000000000000000e+00,-2.283379118753506298e-01,-1.127359686484841861e+00,-4.366090571312975510e-01,1.994735792830263588e+00,-1.258292463033785058e+00,7.332784106902984211e-01,4.790817881024782565e-01,-2.515999999999999903e-01,-6.147000000000000242e-01,1.247500000000000053e+00,1.853799999999999892e+00,7.939999999999999836e-02,3.356000000000000094e-01,4.083999999999999853e-01
3.009999999999999787e+00,-2.280333484269836675e-01,-1.127483178741707004e+00,-4.371914148873687345e-01,1.994797740990717383e+00,-1.261259376940859323e+00,7.319675673029371055e-01,4.798502195144218052e-01,-2.497000000000000053e-01,-6.147000000000000242e-01,1.247900000000000009e+00,1.851499999999999924e+00,8.019999999999999352e-02,3.336000000000000076e-01,4.096000000000000196e-01
3.020000000000000018e+00,-2.287050916615701868e-01,-1.128241375661414692e+00,-4.381218693088725913e-01,1.994888228747821790e+00,-1.262886432366145062e+00,7.315185338973521079e-01,4.789423255876728569e-01,-2.474000000000000088e-01,-6.139999999999999902e-01,1.247500000000000053e+00,1.848400000000000043e+00,7.979999999999999594e-02,3.310000000000000164e-01,4.118999999999999884e-01
3.029999999999999805e+00,-2.284921325867274589e-01,-1.126880499158245952e+00,-4.376329313246208885e-01,1.993237690247722016e+00,-1.265716224339535678e+00,7.290629554339971286e-01,4.791693558977480616e-01,-2.451000000000000123e-01,-6.128000000000000114e-01,1.247900000000000009e+00,1.846500000000000030e+00,7.979999999999999594e-02,3.294000000000000261e-01,4.142000000000000126e-01
3.040000000000000036e+00,-2.288719868354167353e-01,-1.126828656790726635e+00,-4.375507061018122923e-01,1.992844680247320976e+00,-1.266395859803981949e+00,7.288707212290623794e-01,4.768596269689472922e-01,-2.434999999999999942e-01,-6.120999999999999774e-01,1.247100000000000097e+00,1.844200000000000061e+00,7.979999999999999594e-02,3.266999999999999904e-01,4.168999999999999928e-01
3.049999999999999822e+00,-2.292981041623958771e-01,-1.126554989888660652e+00,-4.384456759509341439e-01,1.992170124041672707e+00,-1.269161301880028514e+00,7.271981281827504251e-01,4.783080635016160875e-01,-2.416000000000000092e-01,-6.120999999999999774e-01,1.247500000000000053e+00,1.842300000000000049e+00,8.019999999999999352e-02,3.236999999999999877e-01,4.192000000000000171e-01
3.060000000000000053e+00,-2.287253864849338181e-01,-1.126643339903528274e+00,-4.385533080884223001e-01,1.991052516963200958e+00,-1.272499954063071037e+00,7.259342404375912494e-01,4.775990258028950941e-01,-2.393000000000000127e-01,-6.098000000000000087e-01,1.247900000000000009e+00,1.838899999999999979e+00,8.019999999999999352e-02,3.217999999999999750e-01,4.225999999999999757e-01
3.069999999999999840e+00,-2.298404353394798982e-01,-1.125957671701421692e+00,-4.393334899260919468e-01,1.989927378713004957e+00,-1.274942042114667551e+00,7.232190755221933331e-01,4.793856341639264884e-01,-2.366000000000000048e-01,-6.098000000000000087e-01,1.248299999999999965e+00,1.836899999999999977e+00,7.979999999999999594e-02,3.175000000000000044e-01,4.244999999999999885e-01
3.080000000000000071e+00,-2.296871332956476608e-01,-1.124899259675548491e+00,-4.392331466288889041e-01,1.989939212381310218e+00,-1.277080848542881952e+00,7.231959995812985431e-01,4.767571102613812339e-01,-2.346999999999999920e-01,-6.094000000000000528e-01,1.247900000000000009e+00,1.834999999999999964e+00,8.019999999999999352e-02,3.148000000000000242e-01,4.264000000000000012e-01
3.089999999999999858e+00,-2.299398711414748220e-01,-1.124858481644021913e+00,-4.398548528285985415e-01,1.987723292369274697e+00,-1.280068459662135671e+00,7.225231726107198549e-01,4.755558313198425258e-01,-2.316000000000000003e-01,-6.078000000000000069e-01,1.247500000000000053e+00,1.832300000000000040e+00,8.050000000000000211e-02,3.125000000000000000e-01,4.290999999999999814e-01
3.100000000000000089e+00,-2.310300127870304754e-01,-1.124532362771771821e+00,-4.409227447611953066e-01,1.987306816579731406e+00,-1.282830446098955024e+00,7.203401950427242850e-01,4.765393995845943476e-01,-2.288999999999999924e-01,-6.062999999999999501e-01,1.247500000000000053e+00,1.828899999999999970e+00,7.979999999999999594e-02,3.099000000000000088e-01,4.307000000000000273e-01
3.109999999999999876e+00,-2.312450726118406574e-01,-1.122835996891985211e+00,-4.415817103913378117e-01,1.985008493648336536e+00,-1.289103934576150357e+00,7.166924174857000063e-01,4.774303340065923495e-01,-2.265999999999999959e-01,-6.051999999999999602e-01,1.247500000000000053e+00,1.825800000000000090e+00,7.939999999999999836e-02,3.059999999999999942e-01,4.321999999999999731e-01
3.120000000000000107e+00,-2.310044521526185834e-01,-1.122918979518872540e+00,-4.421947917300183550e-01,1.983917809270860477e+00,-1.292458642794225954e+00,7.160949968057354065e-01,4.765394667326108835e-01,-2.240000000000000047e-01,-6.039999999999999813e-01,1.247900000000000009e+00,1.822799999999999976e+00,7.979999999999999594e-02,3.044999999999999929e-01,4.336999999999999744e-01
3.129999999999999893e+00,-2.318740038563079919e-01,-1.121667306968060940e+00,-4.430445721583183838e-01,1.982394586958730054e+00,-1.295722182286372703e+00,7.145737073558500185e-01,4.764995618726475257e-01,-2.217000000000000082e-01,-6.028999999999999915e-01,1.248299999999999965e+00,1.820500000000000007e+00,8.050000000000000211e-02,3.003000000000000114e-01,4.364000000000000101e-01
3.140000000000000124e+00,-2.323929105151986141e-01,-1.120874547138623889e+00,-4.438966195226988765e-01,1.981631512921123273e+00,-1.299302533094188306e+00,7.135296385854097423e-01,4.753504969041164041e-01,-2.185999999999999888e-01,-6.012999999999999456e-01,1.247500000000000053e+00,1.817399999999999904e+00,7.979999999999999594e-02,2.975999999999999757e-01,4.359999999999999987e-01
3.149999999999999911e+00,-2.324634622145920482e-01,-1.119615841545475332e+00,-4.445843500564768958e-01,1.979750340546870602e+00,-1.304002794847797242e+00,7.104840349484330408e-01,4.781405594007888671e-01,-2.159000000000000086e-01,-6.001999999999999558e-01,1.247900000000000009e+00,1.813199999999999923e+00,8.050000000000000211e-02,2.957000000000000184e-01,4.368000000000000216e-01
3.160000000000000142e+00,-2.327360720781256331e-01,-1.118872231368376102e+00,-4.454504083685204563e-01,1.977881814396850402e+00,-1.308498596270424308e+00,7.087268160728569244e-01,4.781379328550867669e-01,-2.136000000000000121e-01,-5.986000000000000210e-01,1.247500000000000053e+00,1.810499999999999998e+00,8.050000000000000211e-02,2.929999999999999827e-01,4.375999999999999890e-01
3.169999999999999929e+00,-2.333116410612739722e-01,-1.117488829092567082e+00,-4.466675712737799842e-01,1.975586945766300007e+00,-1.313269234505882288e+00,7.062432893182142291e-01,4.807428651586046486e-01,-2.104999999999999927e-01,-5.975000000000000311e-01,1.247900000000000009e+00,1.807399999999999896e+00,8.050000000000000211e-02,2.911000000000000254e-01,4.375999999999999890e-01
3.180000000000000160e+00,-2.339049915165032356e-01,-1.116057731195537972e+00,-4.473357717129120004e-01,1.974071489850683259e+00,-1.316659834002726459e+00,7.048263733779354112e-01,4.806437890073420593e-01,-2.086000000000000076e-01,-5.956000000000000183e-01,1.247500000000000053e+00,1.804699999999999971e+00,8.019999999999999352e-02,2.879999999999999782e-01,4.375999999999999890e-01
3.189999999999999947e+00,-2.350419754831574171e-01,-1.114243655839671998e+00,-4.487443235885125725e-01,1.971339521443471021e+00,-1.320955008907608086e+00,7.031486412541344544e-01,4.820020413599837017e-01,-2.048000000000000098e-01,-5.939999999999999725e-01,1.248299999999999965e+00,1.800899999999999945e+00,8.019999999999999352e-02,2.857000000000000095e-01,4.380000000000000004e-01
3.200000000000000178e+00,-2.352219110979026917e-01,-1.112979875996718437e+00,-4.494364532299840453e-01,1.969047062167520679e+00,-1.324658535764994260e+00,7.018113016666167603e-01,4.829657695841614307e-01,-2.028999999999999970e-01,-5.920999999999999597e-01,1.247900000000000009e+00,1.797800000000000065e+00,8.050000000000000211e-02,2.837999999999999967e-01,4.368000000000000216e-01
3.209999999999999964e+00,-2.359119500687951454e-01,-1.110918539101715119e+00,-4.506536592105159222e-01,1.966309651782996326e+00,-1.330008145355976223e+00,6.991375606840877222e-01,4.855859659387564142e-01,-2.001999999999999891e-01,-5.909999999999999698e-01,1.247500000000000053e+00,1.793600000000000083e+00,7.939999999999999836e-02,2.811000000000000165e-01,4.380000000000000004e-01
3.220000000000000195e+00,-2.367468359008768619e-01,-1.108429484363779194e+00,-4.515304590767564852e-01,1.963940423502931854e+00,-1.333972076433572296e+00,6.972699518148034459e-01,4.872525163857951425e-01,-1.975000000000000089e-01,-5.889999999999999680e-01,1.247500000000000053e+00,1.789800000000000058e+00,8.019999999999999352e-02,2.802999999999999936e-01,4.371999999999999775e-01
3.229999999999999982e+00,-2.374454321113509403e-01,-1.106260639086514175e+00,-4.522652285532605676e-01,1.960368270028817417e+00,-1.338852395550979013e+00,6.944790392950291880e-01,4.891263809121130235e-01,-1.948000000000000009e-01,-5.875000000000000222e-01,1.247100000000000097e+00,1.786299999999999999e+00,8.089999999999999969e-02,2.777000000000000024e-01,4.375999999999999890e-01
3.240000000000000213e+00,-2.380257315755920922e-01,-1.104319502919523632e+00,-4.535929993814228900e-01,1.958051140439117876e+00,-1.343176479960586978e+00,6.930803927601023595e-01,4.917007259729461732e-01,-1.920999999999999930e-01,-5.856000000000000094e-01,1.247100000000000097e+00,1.782499999999999973e+00,8.129999999999999727e-02,2.761000000000000121e-01,4.371999999999999775e-01
3.250000000000000000e+00,-2.387392997048154442e-01,-1.102660246664532551e+00,-4.549496911057958060e-01,1.955035705600467688e+00,-1.348702834891868152e+00,6.902667807122395693e-01,4.947545809967541786e-01,-1.897999999999999965e-01,-5.836999999999999966e-01,1.247500000000000053e+00,1.777900000000000036e+00,8.019999999999999352e-02,2.746000000000000107e-01,4.380000000000000004e-01
3.259999999999999787e+00,-2.391410766197055171e-01,-1.099519460092177381e+00,-4.553817498281272358e-01,1.951053927886835515e+00,-1.352779168375296104e+00,6.894621764065798075e-01,4.946512975355766839e-01,-1.867999999999999938e-01,-5.809999999999999609e-01,1.247500000000000053e+00,1.775600000000000067e+00,8.050000000000000211e-02,2.726999999999999980e-01,4.380000000000000004e-01
3.270000000000000018e+00,-2.405654853134111815e-01,-1.097806734835775844e+00,-4.566177125825126581e-01,1.947600591373427559e+00,-1.356834118811784506e+00,6.873196292814965913e-01,4.960043050846723034e-01,-1.837000000000000022e-01,-5.795000000000000151e-01,1.247100000000000097e+00,1.772100000000000009e+00,8.089999999999999969e-02,2.711000000000000076e-01,4.375999999999999890e-01
3.279999999999999805e+00,-2.413923327422237974e-01,-1.095482747581012273e+00,-4.579312602863009896e-01,1.945273798185659375e+00,-1.361186862814178555e+00,6.857498862238512460e-01,4.985504144058966469e-01,-1.809999999999999942e-01,-5.767999999999999794e-01,1.247500000000000053e+00,1.768699999999999939e+00,8.019999999999999352e-02,2.700000000000000178e-01,4.386999999999999789e-01
3.290000000000000036e+00,-2.420335403408039876e-01,-1.093027671371601617e+00,-4.586868102230252653e-01,1.941305710717982302e+00,-1.366485714708011390e+00,6.833189421956101794e-01,4.997899522106465375e-01,-1.786999999999999977e-01,-5.748999999999999666e-01,1.247500000000000053e+00,1.764499999999999957e+00,8.129999999999999727e-02,2.681000000000000050e-01,4.383000000000000229e-01
3.299999999999999822e+00,-2.432346990953010435e-01,-1.090698707696422964e+00,-4.595512480288670987e-01,1.938615405954191795e+00,-1.369725244135260533e+00,6.813479659553083323e-01,5.020335956118594511e-01,-1.753000000000000114e-01,-5.728999999999999648e-01,1.247500000000000053e+00,1.760999999999999899e+00,8.089999999999999969e-02,2.672999999999999821e-01,4.383000000000000229e-01
3.310000000000000053e+00,-2.439286469776199007e-01,-1.088258705700659856e+00,-4.605065969583230778e-01,1.935084254089141309e+00,-1.373045332326469747e+00,6.806981456939513730e-01,5.039036495372424262e-01,-1.736999999999999933e-01,-5.705999999999999961e-01,1.248299999999999965e+00,1.756399999999999961e+00,8.089999999999999969e-02,2.672999999999999821e-01,4.380000000000000004e-01
3.319999999999999840e+00,-2.453694141135432105e-01,-1.086304517559620875e+00,-4.615981974540097066e-01,1.931224319568666692e+00,-1.376819811273722660e+00,6.794102303877803672e-01,5.033801163888972363e-01,-1.703000000000000069e-01,-5.691000000000000503e-01,1.245999999999999996e+00,1.752599999999999936e+00,8.019999999999999352e-02,2.654000000000000248e-01,4.380000000000000004e-01
3.330000000000000071e+00,-2.468271309047811446e-01,-1.083367713001378574e+00,-4.623067405134029251e-01,1.927995331182221994e+00,-1.380011407939866208e+00,6.772343441548305254e-01,5.055387094082323118e-01,-1.671999999999999875e-01,-5.659999999999999476e-01,1.247100000000000097e+00,1.747999999999999998e+00,8.050000000000000211e-02,2.637999999999999790e-01,4.386999999999999789e-01
3.339999999999999858e+00,-2.480753638868070932e-01,-1.080331283794058184e+00,-4.634287168453831152e-01,1.923317854403095106e+00,-1.384925102286639342e+00,6.756672505278187302e-01,5.061457323832784239e-01,-1.645000000000000073e-01,-5.645000000000000018e-01,1.246699999999999919e+00,1.743800000000000017e+00,8.089999999999999969e-02,2.619000000000000217e-01,4.383000000000000229e-01
3.350000000000000089e+00,-2.492464014765918279e-01,-1.077658064992071951e+00,-4.638897160686721866e-01,1.919423131439602859e+00,-1.387871665707581803e+00,6.743615427600211376e-01,5.062287673586799430e-01,-1.617999999999999994e-01,-5.614000000000000101e-01,1.245600000000000041e+00,1.739500000000000046e+00,8.019999999999999352e-02,2.619000000000000217e-01,4.386999999999999789e-01
3.359999999999999876e+00,-2.502779822903727913e-01,-1.075240988582422563e+00,-4.643994544541556468e-01,1.915831070229621735e+00,-1.389849420938241042e+00,6.731860219670307011e-01,5.088073924086190525e-01,-1.595000000000000029e-01,-5.591000000000000414e-01,1.247100000000000097e+00,1.735700000000000021e+00,8.129999999999999727e-02,2.595999999999999974e-01,4.386999999999999789e-01
3.370000000000000107e+00,-2.527574206238853982e-01,-1.073157437011051263e+00,-4.656197879829166442e-01,1.911903980186899554e+00,-1.392494949607114174e+00,6.715225527488466462e-01,5.084738101971908453e-01,-1.567999999999999949e-01,-5.561000000000000387e-01,1.246399999999999952e+00,1.731500000000000039e+00,8.050000000000000211e-02,2.585000000000000075e-01,4.395000000000000018e-01
3.380100000000000104e+00,-2.538895919582961902e-01,-1.070096400761229471e+00,-4.660302215227821176e-01,1.907885587627910828e+00,-1.395426563342412773e+00,6.703476377681117926e-01,5.087805774430276262e-01,-1.537999999999999923e-01,-5.544999999999999929e-01,1.246699999999999919e+00,1.726900000000000102e+00,8.050000000000000211e-02,2.569000000000000172e-01,4.390999999999999903e-01
3.390000000000000124e+00,-2.555275931083157426e-01,-1.067850458782243495e+00,-4.669731329660240515e-01,1.904006759406949190e+00,-1.398090796090826871e+00,6.694786488083975806e-01,5.084790598174719900e-01,-1.507000000000000006e-01,-5.517999999999999572e-01,1.246399999999999952e+00,1.723799999999999999e+00,8.050000000000000211e-02,2.558000000000000274e-01,4.395000000000000018e-01
3.399999999999999911e+00,-2.567088569337045434e-01,-1.065465534589535856e+00,-4.672644720849306044e-01,1.899304964026859111e+00,-1.401427369394523836e+00,6.670280477433414568e-01,5.098425197559756095e-01,-1.479999999999999927e-01,-5.499000000000000554e-01,1.246399999999999952e+00,1.719600000000000017e+00,8.129999999999999727e-02,2.554000000000000159e-01,4.395000000000000018e-01
3.410000000000000142e+00,-2.580182272644391817e-01,-1.062621939903553914e+00,-4.674925843421843252e-01,1.894975013102947026e+00,-1.403447903451499057e+00,6.656669975693632058e-01,5.109843514062382130e-01,-1.453000000000000125e-01,-5.472000000000000197e-01,1.245999999999999996e+00,1.714599999999999902e+00,8.050000000000000211e-02,2.554000000000000159e-01,4.399000000000000132e-01
3.419999999999999929e+00,-2.594022313811489844e-01,-1.061264899504645420e+00,-4.686110262811230553e-01,1.891440844343814209e+00,-1.406669611992581670e+00,6.648196345716070876e-01,5.097288559955337472e-01,-1.429999999999999882e-01,-5.442000000000000171e-01,1.245600000000000041e+00,1.710399999999999920e+00,8.089999999999999969e-02,2.539000000000000146e-01,4.399000000000000132e-01
3.430000000000000160e+00,-2.603960804277237195e-01,-1.056734787649127094e+00,-4.681411245460110337e-01,1.887036070524052089e+00,-1.409453877738365390e+00,6.624944797917370343e-01,5.117135508387025133e-01,-1.396000000000000019e-01,-5.419000000000000483e-01,1.246399999999999952e+00,1.706599999999999895e+00,8.050000000000000211e-02,2.511999999999999789e-01,4.395000000000000018e-01
3.439999999999999947e+00,-2.619881840371987014e-01,-1.054623901823172449e+00,-4.686878667651123154e-01,1.882329632613377823e+00,-1.411678910098140838e+00,6.611608708632816800e-01,5.119197410059797004e-01,-1.373000000000000054e-01,-5.392000000000000126e-01,1.245600000000000041e+00,1.702299999999999924e+00,8.050000000000000211e-02,2.504000000000000115e-01,4.399000000000000132e-01
3.450000000000000178e+00,-2.640691816134020375e-01,-1.052593835904173547e+00,-4.697123547251363385e-01,1.878832194624185714e+00,-1.413520870810156538e+00,6.603533251711855012e-01,5.115053087536169940e-01,-1.345999999999999974e-01,-5.361000000000000210e-01,1.245200000000000085e+00,1.697300000000000031e+00,8.089999999999999969e-02,2.492999999999999938e-01,4.395000000000000018e-01
3.459999999999999964e+00,-2.657158698941593511e-01,-1.050824172009777735e+00,-4.711554349253773699e-01,1.873781773924665384e+00,-1.417793177716199837e+00,6.585588148476408943e-01,5.127514879821549743e-01,-1.318999999999999895e-01,-5.333999999999999853e-01,1.245999999999999996e+00,1.693100000000000049e+00,8.019999999999999352e-02,2.489000000000000101e-01,4.399000000000000132e-01
3.470000000000000195e+00,-2.669131652974326419e-01,-1.046593448092454581e+00,-4.706648718379985441e-01,1.869009604753553599e+00,-1.420135604608286473e+00,6.566367750265942327e-01,5.133496158624283323e-01,-1.288999999999999868e-01,-5.314999999999999725e-01,1.245600000000000041e+00,1.688499999999999890e+00,8.050000000000000211e-02,2.466000000000000136e-01,4.399000000000000132e-01
3.479999999999999982e+00,-2.678873430904417652e-01,-1.045029931351465047e+00,-4.717795884824826924e-01,1.864796529113395884e+00,-1.423630330706564528e+00,6.558389949164595834e-01,5.138254263491951468e-01,-1.262000000000000066e-01,-5.284999999999999698e-01,1.245999999999999996e+00,1.683499999999999996e+00,8.050000000000000211e-02,2.462000000000000022e-01,4.399000000000000132e-01
3.490000000000000213e+00,-2.698358759502660353e-01,-1.043283116409279510e+00,-4.717090090463483820e-01,1.860348699185442101e+00,-1.423906250270934981e+00,6.541450805293980153e-01,5.141905329783027501e-01,-1.234999999999999987e-01,-5.250000000000000222e-01,1.245200000000000085e+00,1.679699999999999971e+00,8.129999999999999727e-02,2.457999999999999907e-01,4.403000000000000247e-01
3.500000000000000000e+00,-2.710378083365679869e-01,-1.040043704042542316e+00,-4.721794682103225838e-01,1.855648779888983579e+00,-1.426981130133003095e+00,6.533998406286515293e-01,5.134326440006724557e-01,-1.208000000000000046e-01,-5.227000000000000535e-01,1.245600000000000041e+00,1.675499999999999989e+00,8.089999999999999969e-02,2.434999999999999942e-01,4.399000000000000132e-01
3.509999999999999787e+00,-2.735551484295485891e-01,-1.036699888006977099e+00,-4.723816970674278304e-01,1.850551063882390990e+00,-1.428044859248030374e+00,6.521775043661248716e-01,5.122225626065988191e-01,-1.180999999999999966e-01,-5.208000000000000407e-01,1.245200000000000085e+00,1.670900000000000052e+00,8.089999999999999969e-02,2.419999999999999929e-01,4.399000000000000132e-01
3.520000000000000018e+00,-2.744972067461317056e-01,-1.034328752246808314e+00,-4.729992253770161081e-01,1.846199371162735803e+00,-1.431581427755549640e+00,6.506667595555287731e-01,5.131785667720152322e-01,-1.150000000000000050e-01,-5.172999999999999821e-01,1.245600000000000041e+00,1.665899999999999936e+00,8.019999999999999352e-02,2.401000000000000079e-01,4.405999999999999917e-01
3.529999999999999805e+00,-2.758398862471899693e-01,-1.031801969823828102e+00,-4.737361236954419352e-01,1.841495886660085013e+00,-1.435320452720266315e+00,6.484462166060009913e-01,5.153287062522625694e-01,-1.123999999999999999e-01,-5.150000000000000133e-01,1.245600000000000041e+00,1.662099999999999911e+00,8.019999999999999352e-02,2.381999999999999951e-01,4.405999999999999917e-01
3.540000000000000036e+00,-2.769735400261455482e-01,-1.029743005572999026e+00,-4.737073322290725752e-01,1.837197534915418373e+00,-1.437175400626634181e+00,6.468934367937277941e-01,5.154403530688524970e-01,-1.103999999999999981e-01,-5.131000000000000005e-01,1.245600000000000041e+00,1.656300000000000106e+00,8.129999999999999727e-02,2.373999999999999999e-01,4.405999999999999917e-01
3.549999999999999822e+00,-2.794023329403896860e-01,-1.026311466422349161e+00,-4.747996253365360242e-01,1.832066750743180927e+00,-1.440221716407975583e+00,6.459370583353015727e-01,5.141595495635186142e-01,-1.078000000000000069e-01,-5.108000000000000318e-01,1.244799999999999907e+00,1.652099999999999902e+00,8.019999999999999352e-02,2.358000000000000096e-01,4.403000000000000247e-01
3.560000000000000053e+00,-2.812115570891571270e-01,-1.023920223678141284e+00,-4.752129909737912161e-01,1.826661076000396733e+00,-1.442726199368119300e+00,6.438990126222414734e-01,5.149975114096706497e-01,-1.050999999999999990e-01,-5.080999999999999961e-01,1.244099999999999984e+00,1.647499999999999964e+00,8.129999999999999727e-02,2.338999999999999968e-01,4.405999999999999917e-01
3.569999999999999840e+00,-2.822634636089235149e-01,-1.020865919080518047e+00,-4.757867484978856032e-01,1.822250391506751610e+00,-1.446956794024883308e+00,6.414409109188627944e-01,5.177250862166661305e-01,-1.028000000000000025e-01,-5.058000000000000274e-01,1.244799999999999907e+00,1.642900000000000027e+00,8.169999999999999485e-02,2.320000000000000118e-01,4.399000000000000132e-01
3.580000000000000071e+00,-2.839299038160153499e-01,-1.018633547160710418e+00,-4.763413280988973431e-01,1.817271491107910197e+00,-1.449368726927892759e+00,6.401572754308612057e-01,5.173128375354363317e-01,-9.929999999999999938e-02,-5.039000000000000146e-01,1.244099999999999984e+00,1.637899999999999912e+00,8.089999999999999969e-02,2.288999999999999924e-01,4.399000000000000132e-01
3.589999999999999858e+00,-2.852725006374881023e-01,-1.015063934536498236e+00,-4.766482729781885141e-01,1.812537924052642690e+00,-1.452774116604210741e+00,6.381488541945001813e-01,5.188654065524610504e-01,-9.700000000000000289e-02,-5.020000000000000018e-01,1.244099999999999984e+00,1.632900000000000018e+00,8.050000000000000211e-02,2.278000000000000025e-01,4.405999999999999917e-01
3.600000000000000089e+00,-2.867304277091090037e-01,-1.012678359630536873e+00,-4.777613093210364981e-01,1.807875130866595681e+00,-1.457040063540730568e+00,6.363386755303782616e-01,5.196922102898454687e-01,-9.429999999999999494e-02,-4.981999999999999762e-01,1.244099999999999984e+00,1.628700000000000037e+00,8.089999999999999969e-02,2.265999999999999959e-01,4.405999999999999917e-01
3.609999999999999876e+00,-2.886894364375660049e-01,-1.010288107929089518e+00,-4.782743070101147520e-01,1.802392330839610590e+00,-1.459518088349683440e+00,6.342413103528082852e-01,5.210763979852084393e-01,-9.089999999999999469e-02,-4.965999999999999859e-01,1.244399999999999951e+00,1.624500000000000055e+00,8.089999999999999969e-02,2.240000000000000047e-01,4.403000000000000247e-01
3.620000000000000107e+00,-2.897586526085955683e-01,-1.006980327236024930e+00,-4.783838372479679579e-01,1.797663411555651791e+00,-1.463082572526651193e+00,6.325279163833841256e-01,5.202165938427976144e-01,-8.899999999999999578e-02,-4.939000000000000057e-01,1.243300000000000072e+00,1.620300000000000074e+00,8.089999999999999969e-02,2.227999999999999980e-01,4.405999999999999917e-01
3.629999999999999893e+00,-2.917591289147493661e-01,-1.003956357754650419e+00,-4.787091850841864171e-01,1.792929267484171918e+00,-1.464951724271044808e+00,6.306293172438108829e-01,5.223380648117755820e-01,-8.669999999999999929e-02,-4.919999999999999929e-01,1.244099999999999984e+00,1.616000000000000103e+00,8.089999999999999969e-02,2.212999999999999967e-01,4.410000000000000031e-01
3.640000000000000124e+00,-2.939417344248355657e-01,-1.001713116598221598e+00,-4.795279721249666727e-01,1.787415097608056280e+00,-1.467326522855538995e+00,6.291399849581477133e-01,5.225340433810297114e-01,-8.440000000000000280e-02,-4.897000000000000242e-01,1.243700000000000028e+00,1.611099999999999977e+00,8.169999999999999485e-02,2.197000000000000064e-01,4.405999999999999917e-01
3.649999999999999911e+00,-2.951873086218506637e-01,-9.984485482408026469e-01,-4.794639386384894619e-01,1.782292367114866050e+00,-1.470125718599818443e+00,6.279171027685255257e-01,5.200553589263868792e-01,-8.129999999999999727e-02,-4.878000000000000114e-01,1.244099999999999984e+00,1.606100000000000083e+00,8.050000000000000211e-02,2.185999999999999888e-01,4.410000000000000031e-01
3.660000000000000142e+00,-2.962119093366301636e-01,-9.962059259034587999e-01,-4.801724102077479239e-01,1.778064988464493679e+00,-1.473671146576231328e+00,6.263191011451074708e-01,5.213246612762885146e-01,-7.939999999999999836e-02,-4.858999999999999986e-01,1.243700000000000028e+00,1.601900000000000102e+00,8.089999999999999969e-02,2.170999999999999874e-01,4.414000000000000146e-01
3.669999999999999929e+00,-2.980931164620648222e-01,-9.920498591753108553e-01,-4.807506986791556525e-01,1.772520760367620740e+00,-1.477755323977769208e+00,6.240508705973804027e-01,5.226462336552823995e-01,-7.670000000000000429e-02,-4.835999999999999743e-01,1.243300000000000072e+00,1.596899999999999986e+00,8.129999999999999727e-02,2.159000000000000086e-01,4.414000000000000146e-01
3.680000000000000160e+00,-2.998801552482418531e-01,-9.891017917280729987e-01,-4.808367438822695461e-01,1.767794567511657533e+00,-1.479127401663650199e+00,6.231724177733412029e-01,5.213547041862359732e-01,-7.359999999999999876e-02,-4.828000000000000069e-01,1.244399999999999951e+00,1.592999999999999972e+00,8.089999999999999969e-02,2.147999999999999909e-01,4.410000000000000031e-01
3.689999999999999947e+00,-3.018070082289570077e-01,-9.859321184499199031e-01,-4.811318086447772813e-01,1.762767484856746059e+00,-1.481861857129574300e+00,6.213472529838552916e-01,5.204210449758506218e-01,-7.169999999999999984e-02,-4.813000000000000056e-01,1.243300000000000072e+00,1.588400000000000034e+00,8.210000000000000631e-02,2.144000000000000072e-01,4.410000000000000031e-01
3.700000000000000178e+00,-3.041060179689586973e-01,-9.824953701208584134e-01,-4.815136695324916394e-01,1.757192464023098033e+00,-1.485173717823675466e+00,6.183668995286444314e-01,5.220440813009293857e-01,-6.900000000000000577e-02,-4.801000000000000267e-01,1.242899999999999894e+00,1.584600000000000009e+00,8.250000000000000389e-02,2.136000000000000121e-01,4.405999999999999917e-01
