# time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
2.290000000000000036e+00,1.273184379890978102e-01,-8.965329211269132959e-01,-9.416484167564205254e-01,1.910283332481991447e+00,-7.633242809382605465e-01,5.211600108785852115e-01,1.553378820873181076e-01,-2.737999999999999878e-01,-6.186000000000000387e-01,1.238299999999999956e+00,1.858800000000000008e+00,7.059999999999999609e-02,4.248999999999999999e-01,3.826999999999999846e-01
2.299999999999999822e+00,1.279681405476661704e-01,-8.974454231710368157e-01,-9.411447403744548357e-01,1.911909254277282644e+00,-7.661907309423494628e-01,5.207894314180782080e-01,1.569784948000100544e-01,-2.750000000000000222e-01,-6.192999999999999616e-01,1.239100000000000090e+00,1.860700000000000021e+00,7.059999999999999609e-02,4.248999999999999999e-01,3.820000000000000062e-01
2.310000000000000053e+00,1.264199837475456500e-01,-8.996531611485144575e-01,-9.393730890763473118e-01,1.913480409698865792e+00,-7.714141671042863413e-01,5.220317907592156859e-01,1.611110901013872165e-01,-2.757000000000000006e-01,-6.192999999999999616e-01,1.238299999999999956e+00,1.862300000000000066e+00,7.019999999999999851e-02,4.248999999999999999e-01,3.822999999999999732e-01
2.319999999999999840e+00,1.245692640819414665e-01,-9.030912386481956267e-01,-9.348743709151533521e-01,1.914745093962794131e+00,-7.773041607449233670e-01,5.225838910227800227e-01,1.669443088652441121e-01,-2.765000000000000235e-01,-6.192999999999999616e-01,1.239100000000000090e+00,1.863799999999999901e+00,6.980000000000000093e-02,4.244999999999999885e-01,3.822999999999999732e-01
2.330000000000000071e+00,1.259363136407038453e-01,-9.019026261811406986e-01,-9.361218167648774902e-01,1.916958516459930761e+00,-7.782507584809933432e-01,5.211570013534787549e-01,1.676206343139466093e-01,-2.780000000000000249e-01,-6.200999999999999845e-01,1.238299999999999956e+00,1.865299999999999958e+00,7.059999999999999609e-02,4.240999999999999770e-01,3.830999999999999961e-01
2.339999999999999858e+00,1.245661963424717356e-01,-9.040427699897144453e-01,-9.339241879826291060e-01,1.918977220507768866e+00,-7.851914522501878269e-01,5.211943039091355701e-01,1.731015893354283242e-01,-2.783999999999999808e-01,-6.205000000000000515e-01,1.238699999999999912e+00,1.865299999999999958e+00,7.019999999999999851e-02,4.240999999999999770e-01,3.822999999999999732e-01
2.350000000000000089e+00,1.246989561664206686e-01,-9.037455898890229822e-01,-9.340084215797196387e-01,1.920073675884596431e+00,-7.866718151502170020e-01,5.198892194548683232e-01,1.735919699891930457e-01,-2.787999999999999923e-01,-6.197000000000000286e-01,1.238699999999999912e+00,1.866900000000000004e+00,7.059999999999999609e-02,4.240999999999999770e-01,3.826999999999999846e-01
2.359999999999999876e+00,1.227251478701966297e-01,-9.071266733464012910e-01,-9.304371024932407419e-01,1.921570367891955788e+00,-7.974574578625907018e-01,5.197763307356703111e-01,1.824419419664286834e-01,-2.796000000000000152e-01,-6.205000000000000515e-01,1.238699999999999912e+00,1.867199999999999971e+00,7.019999999999999851e-02,4.238000000000000100e-01,3.826999999999999846e-01
2.370000000000000107e+00,1.237805905346401197e-01,-9.063419129432627175e-01,-9.309888565555038964e-01,1.921822014967431436e+00,-7.961856909615561140e-01,5.183754623062279965e-01,1.814417780865618945e-01,-2.800000000000000266e-01,-6.197000000000000286e-01,1.238299999999999956e+00,1.868800000000000017e+00,7.090000000000000469e-02,4.225999999999999757e-01,3.826999999999999846e-01
2.379999999999999893e+00,1.235356888148176346e-01,-9.074204340965668081e-01,-9.297741712729827857e-01,1.923596282670857471e+00,-8.009558892547129494e-01,5.172638273127072583e-01,1.864861950639769561e-01,-2.811000000000000165e-01,-6.209000000000000075e-01,1.239800000000000013e+00,1.869499999999999940e+00,7.090000000000000469e-02,4.229999999999999871e-01,3.822999999999999732e-01
2.390000000000000124e+00,1.236502908804629902e-01,-9.076657130433085641e-01,-9.295896064716854257e-01,1.924466041947379802e+00,-8.030828542114458735e-01,5.166537109491433633e-01,1.880969714261553072e-01,-2.814999999999999725e-01,-6.205000000000000515e-01,1.239100000000000090e+00,1.870300000000000074e+00,7.059999999999999609e-02,4.229999999999999871e-01,3.822999999999999732e-01
2.399999999999999911e+00,1.247570278411545830e-01,-9.077028008333429820e-01,-9.298622539378057494e-01,1.925647978716671371e+00,-8.064404598875765107e-01,5.154877574701233200e-01,1.900936862771272218e-01,-2.818999999999999839e-01,-6.192999999999999616e-01,1.238699999999999912e+00,1.870700000000000029e+00,7.249999999999999500e-02,4.225999999999999757e-01,3.822999999999999732e-01
2.410000000000000142e+00,1.246273006599394745e-01,-9.083409488609935911e-01,-9.295480272223120011e-01,1.926899108047218423e+00,-8.083247445035619538e-01,5.137203473248855845e-01,1.920832988476048608e-01,-2.822999999999999954e-01,-6.200999999999999845e-01,1.239500000000000046e+00,1.872600000000000042e+00,7.249999999999999500e-02,4.210999999999999743e-01,3.826999999999999846e-01
2.419999999999999929e+00,1.231225143001639655e-01,-9.115983504674092242e-01,-9.265102261957782748e-01,1.928553338967973874e+00,-8.162373130232829510e-01,5.146358156566299691e-01,1.982637194837623684e-01,-2.822999999999999954e-01,-6.209000000000000075e-01,1.239500000000000046e+00,1.874500000000000055e+00,7.320000000000000118e-02,4.188000000000000056e-01,3.822999999999999732e-01
2.430000000000000160e+00,1.199662532674712484e-01,-9.149905337248844805e-01,-9.218324947460406760e-01,1.929767172785074925e+00,-8.268084211064155031e-01,5.165351467649871298e-01,2.080181747681658089e-01,-2.829999999999999738e-01,-6.205000000000000515e-01,1.239500000000000046e+00,1.875299999999999967e+00,7.290000000000000646e-02,4.172000000000000153e-01,3.830999999999999961e-01
2.439999999999999947e+00,1.233912484404542792e-01,-9.120839963526505834e-01,-9.255107613583083426e-01,1.929610706680826793e+00,-8.218928597604392428e-01,5.128126135579472722e-01,2.041381766040877843e-01,-2.837999999999999967e-01,-6.197000000000000286e-01,1.239500000000000046e+00,1.876800000000000024e+00,7.359999999999999876e-02,4.161000000000000254e-01,3.826999999999999846e-01
2.450000000000000178e+00,1.183053717575458658e-01,-9.184351734106951382e-01,-9.186752590516698014e-01,1.931900991397660583e+00,-8.373304526982260354e-01,5.159831027447270291e-01,2.154232124591995701e-01,-2.826000000000000179e-01,-6.200999999999999845e-01,1.239800000000000013e+00,1.877599999999999936e+00,7.399999999999999634e-02,4.176000000000000267e-01,3.830999999999999961e-01
2.459999999999999964e+00,1.180586989190769570e-01,-9.199212196413298903e-01,-9.172403990166577703e-01,1.933755680933064713e+00,-8.412342961686933851e-01,5.146222458351947804e-01,2.202613842493732210e-01,-2.833999999999999853e-01,-6.209000000000000075e-01,1.239800000000000013e+00,1.878400000000000070e+00,7.359999999999999876e-02,4.183999999999999941e-01,3.822999999999999732e-01
2.470000000000000195e+00,1.162014537484945542e-01,-9.213833852866218921e-01,-9.153437375055403225e-01,1.935658674525529754e+00,-8.491023805019984882e-01,5.141250524087578322e-01,2.254888278846829686e-01,-2.842000000000000082e-01,-6.200999999999999845e-01,1.239800000000000013e+00,1.879499999999999948e+00,7.399999999999999634e-02,4.172000000000000153e-01,3.826999999999999846e-01
2.479999999999999982e+00,1.158707656705600664e-01,-9.225175818478513756e-01,-9.143455423169702945e-01,1.937065527949723975e+00,-8.532840955481200140e-01,5.123233237101043613e-01,2.292603189786510676e-01,-2.833999999999999853e-01,-6.189999999999999947e-01,1.238699999999999912e+00,1.881000000000000005e+00,7.480000000000000537e-02,4.153000000000000025e-01,3.830999999999999961e-01
2.490000000000000213e+00,1.170359535377605148e-01,-9.227029123617640494e-01,-9.148260011643503109e-01,1.937807232387956269e+00,-8.557714955188180372e-01,5.113484377292730754e-01,2.300012921828663570e-01,-2.842000000000000082e-01,-6.192999999999999616e-01,1.239800000000000013e+00,1.881799999999999917e+00,7.589999999999999525e-02,4.129999999999999782e-01,3.830999999999999961e-01
2.500000000000000000e+00,1.143769176123612119e-01,-9.262727782815700639e-01,-9.113491245595193302e-01,1.939191399588685583e+00,-8.619721815728882408e-01,5.142092848206595290e-01,2.337711263377533766e-01,-2.837999999999999967e-01,-6.205000000000000515e-01,1.240199999999999969e+00,1.883299999999999974e+00,7.630000000000000671e-02,4.114999999999999769e-01,3.830999999999999961e-01
2.509999999999999787e+00,1.142420608473019711e-01,-9.257216971256234661e-01,-9.119288288073391646e-01,1.940362003934884116e+00,-8.627975685001375572e-01,5.126853479297491800e-01,2.340698225080375117e-01,-2.833999999999999853e-01,-6.200999999999999845e-01,1.239500000000000046e+00,1.883000000000000007e+00,7.549999999999999767e-02,4.114999999999999769e-01,3.830999999999999961e-01
2.520000000000000018e+00,1.149450646816109617e-01,-9.262650964092480343e-01,-9.123816044499570843e-01,1.940716298903444326e+00,-8.641552621839593273e-01,5.126961008595758429e-01,2.328429945482479169e-01,-2.837999999999999967e-01,-6.200999999999999845e-01,1.240199999999999969e+00,1.884900000000000020e+00,7.630000000000000671e-02,4.111000000000000210e-01,3.826999999999999846e-01
2.529999999999999805e+00,1.161790464152907126e-01,-9.243330354715256769e-01,-9.146135921319544781e-01,1.940078543316961168e+00,-8.614130517519592578e-01,5.106138847372925227e-01,2.298607261292703041e-01,-2.829999999999999738e-01,-6.197000000000000286e-01,1.240199999999999969e+00,1.885599999999999943e+00,7.589999999999999525e-02,4.096000000000000196e-01,3.826999999999999846e-01
2.540000000000000036e+00,1.150874194375664517e-01,-9.249513062725512880e-01,-9.137848947008062606e-01,1.940252825786857649e+00,-8.639605309944354827e-01,5.110565774624780122e-01,2.310502805690786976e-01,-2.837999999999999967e-01,-6.205000000000000515e-01,1.239800000000000013e+00,1.885999999999999899e+00,7.670000000000000429e-02,4.072999999999999954e-01,3.830999999999999961e-01
2.549999999999999822e+00,1.152132580424864022e-01,-9.248204347197666042e-01,-9.144951532242715508e-01,1.940457741781199896e+00,-8.627359577998664486e-01,5.097536516630103431e-01,2.293408729298503923e-01,-2.833999999999999853e-01,-6.205000000000000515e-01,1.240199999999999969e+00,1.887199999999999989e+00,7.630000000000000671e-02,4.050000000000000266e-01,3.835000000000000075e-01
2.560000000000000053e+00,1.159361449599210087e-01,-9.246867565988503568e-01,-9.148314764390597098e-01,1.941333109634946208e+00,-8.666055314434748524e-01,5.082692475988780378e-01,2.314180102963084573e-01,-2.833999999999999853e-01,-6.205000000000000515e-01,1.240199999999999969e+00,1.888300000000000090e+00,7.670000000000000429e-02,4.046000000000000152e-01,3.826999999999999846e-01
2.569999999999999840e+00,1.175475985708567400e-01,-9.228454152483861472e-01,-9.175272055452379227e-01,1.940900522957175633e+00,-8.626344537567591786e-01,5.057361399037406668e-01,2.269039063707993520e-01,-2.837999999999999967e-01,-6.205000000000000515e-01,1.241400000000000059e+00,1.887899999999999912e+00,7.710000000000000187e-02,4.031000000000000139e-01,3.826999999999999846e-01
2.580000000000000071e+00,1.166335614624893491e-01,-9.237339436410908489e-01,-9.164639235629579161e-01,1.941936801932161227e+00,-8.664132184610011667e-01,5.056596797664990595e-01,2.296459478621524219e-01,-2.833999999999999853e-01,-6.200999999999999845e-01,1.241000000000000103e+00,1.887599999999999945e+00,7.710000000000000187e-02,4.015000000000000235e-01,3.830999999999999961e-01
2.590100000000000069e+00,1.145308189489994133e-01,-9.279849512517391874e-01,-9.122439266707905725e-01,1.942300058107636174e+00,-8.753703245344133244e-01,5.090149162067669764e-01,2.355962796698557182e-01,-2.829999999999999738e-01,-6.205000000000000515e-01,1.241400000000000059e+00,1.887599999999999945e+00,7.749999999999999944e-02,4.003999999999999782e-01,3.830999999999999961e-01
2.600000000000000089e+00,1.148765233993425811e-01,-9.267046282424503678e-01,-9.132486477627996813e-01,1.942941541208993872e+00,-8.741158040425383025e-01,5.076875213327484149e-01,2.353520291416762167e-01,-2.822999999999999954e-01,-6.200999999999999845e-01,1.241000000000000103e+00,1.887599999999999945e+00,7.860000000000000320e-02,3.987999999999999878e-01,3.830999999999999961e-01
2.610100000000000087e+00,1.081373090701256007e-01,-9.331423831008348602e-01,-9.051350837309326547e-01,1.943806552104860863e+00,-8.883655632529219304e-01,5.116493790577494316e-01,2.469161378422517206e-01,-2.826000000000000179e-01,-6.205000000000000515e-01,1.241000000000000103e+00,1.888300000000000090e+00,7.860000000000000320e-02,3.957999999999999852e-01,3.835000000000000075e-01
2.620000000000000107e+00,1.097300183981148869e-01,-9.317759932697446956e-01,-9.069495955881966553e-01,1.942357850112292894e+00,-8.868263265444138455e-01,5.104261758723483977e-01,2.444399054731450915e-01,-2.829999999999999738e-01,-6.205000000000000515e-01,1.241000000000000103e+00,1.889100000000000001e+00,7.860000000000000320e-02,3.941999999999999948e-01,3.830999999999999961e-01
2.629999999999999893e+00,1.099770956997972310e-01,-9.310676784081283186e-01,-9.075505151295693018e-01,1.942780551128948652e+00,-8.897692093784020928e-01,5.085996518403417266e-01,2.459011011039859418e-01,-2.833999999999999853e-01,-6.200999999999999845e-01,1.241800000000000015e+00,1.888300000000000090e+00,7.860000000000000320e-02,3.922999999999999821e-01,3.830999999999999961e-01
2.640000000000000124e+00,1.095997237900976085e-01,-9.314743970405930940e-01,-9.070077026109447660e-01,1.943289171470293342e+00,-8.919739975655297526e-01,5.080508890035161373e-01,2.478030315784067739e-01,-2.822999999999999954e-01,-6.205000000000000515e-01,1.242899999999999894e+00,1.887899999999999912e+00,7.860000000000000320e-02,3.900000000000000133e-01,3.826999999999999846e-01
2.649999999999999911e+00,1.068623960576651072e-01,-9.336653203542359947e-01,-9.046339846860276257e-01,1.943289721368264944e+00,-8.976414490562476534e-01,5.082990130939751827e-01,2.505958418946053201e-01,-2.826000000000000179e-01,-6.212999999999999634e-01,1.242499999999999938e+00,1.888700000000000045e+00,7.939999999999999836e-02,3.885000000000000120e-01,3.826999999999999846e-01
2.660000000000000142e+00,1.032789129126931438e-01,-9.385872908441335039e-01,-8.995121264608114675e-01,1.944232821614300333e+00,-9.097050267968326276e-01,5.115219455280799465e-01,2.571409236241266605e-01,-2.822999999999999954e-01,-6.205000000000000515e-01,1.243300000000000072e+00,1.887899999999999912e+00,7.860000000000000320e-02,3.861999999999999877e-01,3.830999999999999961e-01
2.669999999999999929e+00,1.067870513408333971e-01,-9.338564037640209037e-01,-9.049913321493769924e-01,1.943425326393166674e+00,-9.029324773729304754e-01,5.058049394733004078e-01,2.519590412821919312e-01,-2.826000000000000179e-01,-6.205000000000000515e-01,1.242899999999999894e+00,1.887899999999999912e+00,7.820000000000000562e-02,3.839000000000000190e-01,3.822999999999999732e-01
2.680000000000000160e+00,1.070504812524402799e-01,-9.331746131851453852e-01,-9.059470094921442396e-01,1.942928384295505406e+00,-9.036842374697707791e-01,5.045988884032381883e-01,2.508589571232305859e-01,-2.826000000000000179e-01,-6.200999999999999845e-01,1.243700000000000028e+00,1.887599999999999945e+00,7.779999999999999416e-02,3.815999999999999948e-01,3.830999999999999961e-01
2.689999999999999947e+00,1.024131039756724371e-01,-9.383661238629201762e-01,-9.000034878073001066e-01,1.943492880097750453e+00,-9.148291950555363927e-01,5.074812734499510869e-01,2.585594302690800150e-01,-2.826000000000000179e-01,-6.197000000000000286e-01,1.244099999999999984e+00,1.887899999999999912e+00,7.860000000000000320e-02,3.804000000000000159e-01,3.830999999999999961e-01
2.700000000000000178e+00,1.034289447233723014e-01,-9.361335693746350994e-01,-9.023901380851988563e-01,1.942840969817044128e+00,-9.119485824542004071e-01,5.052447838093659938e-01,2.557983822557281517e-01,-2.822999999999999954e-01,-6.205000000000000515e-01,1.244399999999999951e+00,1.887199999999999989e+00,7.939999999999999836e-02,3.785000000000000031e-01,3.830999999999999961e-01
2.709999999999999964e+00,1.028017606151873375e-01,-9.369427786063485586e-01,-9.015804631960233628e-01,1.943057282661892149e+00,-9.170427738633731840e-01,5.042309043082731090e-01,2.585706244611238880e-01,-2.829999999999999738e-01,-6.200999999999999845e-01,1.244799999999999907e+00,1.886800000000000033e+00,7.860000000000000320e-02,3.774000000000000132e-01,3.826999999999999846e-01
2.720000000000000195e+00,9.869613187844478164e-02,-9.409175262347929669e-01,-8.972353351249823250e-01,1.943824304596503572e+00,-9.261961814643975277e-01,5.065230511371544564e-01,2.632750805784819237e-01,-2.822999999999999954e-01,-6.200999999999999845e-01,1.245200000000000085e+00,1.886400000000000077e+00,7.900000000000000078e-02,3.770000000000000018e-01,3.835000000000000075e-01
2.729999999999999982e+00,1.039302146955448231e-01,-9.342572747034361136e-01,-9.048516494526758214e-01,1.941071949733124802e+00,-9.171224990967525859e-01,4.991185606385941109e-01,2.556812272466758573e-01,-2.818999999999999839e-01,-6.200999999999999845e-01,1.245200000000000085e+00,1.886400000000000077e+00,7.860000000000000320e-02,3.746999999999999775e-01,3.835000000000000075e-01
2.740000000000000213e+00,1.053537294462999346e-01,-9.323763144647443379e-01,-9.076354206753067810e-01,1.940298070695282373e+00,-9.139702615133521446e-01,4.972864404342301481e-01,2.508288141615761524e-01,-2.822999999999999954e-01,-6.205000000000000515e-01,1.244799999999999907e+00,1.885599999999999943e+00,7.900000000000000078e-02,3.730999999999999872e-01,3.839000000000000190e-01
2.750000000000000000e+00,1.025637413159762312e-01,-9.339683491712733598e-01,-9.050796939584883072e-01,1.940040819840954445e+00,-9.210356151668427360e-01,4.970289010277619268e-01,2.558822088014472418e-01,-2.818999999999999839e-01,-6.192999999999999616e-01,1.246699999999999919e+00,1.885599999999999943e+00,7.939999999999999836e-02,3.704999999999999960e-01,3.845999999999999974e-01
2.759999999999999787e+00,1.038293629946914903e-01,-9.332533913832713468e-01,-9.064634893334742038e-01,1.938747282336386935e+00,-9.231585997962350465e-01,4.947166773702313392e-01,2.550338353936114633e-01,-2.811000000000000165e-01,-6.200999999999999845e-01,1.246399999999999952e+00,1.885599999999999943e+00,7.860000000000000320e-02,3.696999999999999731e-01,3.857999999999999763e-01
2.770000000000000018e+00,1.012266721748722315e-01,-9.334680825709111840e-01,-9.052403230098400311e-01,1.937838278590049645e+00,-9.270480347773913943e-01,4.926668402398161062e-01,2.583106518179613675e-01,-2.807000000000000051e-01,-6.197000000000000286e-01,1.246399999999999952e+00,1.885599999999999943e+00,7.900000000000000078e-02,3.684999999999999942e-01,3.869000000000000217e-01
2.779999999999999805e+00,1.063422510090122342e-01,-9.270273430360762568e-01,-9.129698675199000579e-01,1.936779934963759553e+00,-9.183323108319438877e-01,4.876709684879818041e-01,2.484619739908558445e-01,-2.800000000000000266e-01,-6.200999999999999845e-01,1.246699999999999919e+00,1.884100000000000108e+00,7.900000000000000078e-02,3.682000000000000273e-01,3.876999999999999891e-01
2.790000000000000036e+00,1.037588070163564663e-01,-9.289726498461505777e-01,-9.103780567134385215e-01,1.934987244204995127e+00,-9.261593969222461364e-01,4.885056065829080363e-01,2.515884577919066944e-01,-2.796000000000000152e-01,-6.205000000000000515e-01,1.247100000000000097e+00,1.884100000000000108e+00,7.900000000000000078e-02,3.678000000000000158e-01,3.885000000000000120e-01
2.799999999999999822e+00,1.006589327058452082e-01,-9.300911335664253654e-01,-9.085227269859789123e-01,1.934903973478991235e+00,-9.322153996927767805e-01,4.874255439284941316e-01,2.553820671688607491e-01,-2.792000000000000037e-01,-6.205000000000000515e-01,1.247500000000000053e+00,1.882600000000000051e+00,7.939999999999999836e-02,3.669999999999999929e-01,3.904000000000000248e-01
2.810000000000000053e+00,1.027038996985236152e-01,-9.251145457726992483e-01,-9.133047708259123265e-01,1.931991390804231878e+00,-9.316478940960898347e-01,4.803305914736675231e-01,2.528138922047772907e-01,-2.777000000000000024e-01,-6.205000000000000515e-01,1.246699999999999919e+00,1.881399999999999961e+00,7.900000000000000078e-02,3.659000000000000030e-01,3.915000000000000147e-01
2.819999999999999840e+00,1.019699033722416964e-01,-9.258697801571834640e-01,-9.126414425195129576e-01,1.931058929669561497e+00,-9.375053422247164869e-01,4.800207359908622018e-01,2.545222855456316102e-01,-2.777000000000000024e-01,-6.197000000000000286e-01,1.247100000000000097e+00,1.881799999999999917e+00,7.939999999999999836e-02,3.635999999999999788e-01,3.922999999999999821e-01
2.830000000000000071e+00,1.023317942641305406e-01,-9.224635240614635912e-01,-9.158881544814270192e-01,1.929155494918725289e+00,-9.364885194065586393e-01,4.764060334958993281e-01,2.523109361909076087e-01,-2.765000000000000235e-01,-6.192999999999999616e-01,1.247500000000000053e+00,1.879899999999999904e+00,7.860000000000000320e-02,3.628000000000000114e-01,3.931000000000000050e-01
2.839999999999999858e+00,1.037909741260028135e-01,-9.188598771370019014e-01,-9.201826965973969319e-01,1.927875572822873584e+00,-9.349662448212472388e-01,4.726283350778834325e-01,2.484114786290003152e-01,-2.752999999999999892e-01,-6.197000000000000286e-01,1.247500000000000053e+00,1.879099999999999993e+00,7.860000000000000320e-02,3.608999999999999986e-01,3.937999999999999834e-01
2.850000000000000089e+00,1.034369550297489504e-01,-9.170662850747747230e-01,-9.209221750637327508e-01,1.925933207087656029e+00,-9.385883012992061181e-01,4.687090543376144502e-01,2.514999487301677328e-01,-2.750000000000000222e-01,-6.189999999999999947e-01,1.246699999999999919e+00,1.879099999999999993e+00,7.979999999999999594e-02,3.608999999999999986e-01,3.937999999999999834e-01
2.859999999999999876e+00,1.039851194773124404e-01,-9.146764270931662111e-01,-9.235928016221223169e-01,1.923778613243035007e+00,-9.402848860174455314e-01,4.651711441745211006e-01,2.506602464385245810e-01,-2.741999999999999993e-01,-6.192999999999999616e-01,1.247500000000000053e+00,1.877999999999999892e+00,7.979999999999999594e-02,3.593000000000000083e-01,3.937999999999999834e-01
2.870000000000000107e+00,1.025817399874376923e-01,-9.130273358145140072e-01,-9.241515961453392602e-01,1.921506543270709466e+00,-9.449735216705156260e-01,4.621380033905905793e-01,2.544358671457424004e-01,-2.726999999999999980e-01,-6.197000000000000286e-01,1.247900000000000009e+00,1.877199999999999980e+00,7.939999999999999836e-02,3.585999999999999743e-01,3.941999999999999948e-01
2.879999999999999893e+00,1.041767194818271902e-01,-9.083587483463961831e-01,-9.287823572045036391e-01,1.919407470643905933e+00,-9.416790466466277154e-01,4.576418032803351577e-01,2.505296125549195674e-01,-2.711000000000000076e-01,-6.192999999999999616e-01,1.247900000000000009e+00,1.875299999999999967e+00,7.979999999999999594e-02,3.578000000000000069e-01,3.941999999999999948e-01
2.890099999999999891e+00,1.034053332154250132e-01,-9.046971682901108203e-01,-9.316086448214858651e-01,1.916404650058119996e+00,-9.425487698371929346e-01,4.541474309186243619e-01,2.507887938294121044e-01,-2.700000000000000178e-01,-6.186000000000000387e-01,1.247900000000000009e+00,1.873799999999999910e+00,7.860000000000000320e-02,3.554999999999999827e-01,3.950000000000000178e-01
2.899999999999999911e+00,1.043689553030432426e-01,-9.012789711175004381e-01,-9.347539583710725575e-01,1.913746647275779145e+00,-9.419907364048210052e-01,4.506798245291316896e-01,2.498565945412719869e-01,-2.684000000000000274e-01,-6.197000000000000286e-01,1.247100000000000097e+00,1.872999999999999998e+00,7.979999999999999594e-02,3.543000000000000038e-01,3.968999999999999750e-01
2.910000000000000142e+00,1.042101873180442950e-01,-8.971895833563905409e-01,-9.376539949858087031e-01,1.910711148978120777e+00,-9.433171732624681116e-01,4.458701408151797274e-01,2.510971244617308806e-01,-2.669000000000000261e-01,-6.189999999999999947e-01,1.247900000000000009e+00,1.871099999999999985e+00,7.900000000000000078e-02,3.532000000000000139e-01,3.985000000000000209e-01
2.919999999999999929e+00,1.057248379678211725e-01,-8.906239061186759232e-01,-9.431159235040719180e-01,1.907641876906238432e+00,-9.383371657628726270e-01,4.402167073560819266e-01,2.476467737550776815e-01,-2.654000000000000248e-01,-6.186000000000000387e-01,1.246699999999999919e+00,1.869499999999999940e+00,7.979999999999999594e-02,3.513000000000000012e-01,3.987999999999999878e-01
2.930000000000000160e+00,1.063041179775974926e-01,-8.856824295742646846e-01,-9.468878841609127406e-01,1.903609466494348812e+00,-9.367687168667702124e-01,4.347081147376969379e-01,2.464200752815582651e-01,-2.637999999999999790e-01,-6.189999999999999947e-01,1.247500000000000053e+00,1.867599999999999927e+00,7.939999999999999836e-02,3.497000000000000108e-01,4.003999999999999782e-01
2.939999999999999947e+00,1.062115740378426348e-01,-8.816577713171452890e-01,-9.498338603551299553e-01,1.900997378499820201e+00,-9.373171453126430963e-01,4.312565054046244573e-01,2.476838685121751926e-01,-2.626999999999999891e-01,-6.173999999999999488e-01,1.247500000000000053e+00,1.866100000000000092e+00,7.979999999999999594e-02,3.482000000000000095e-01,4.011000000000000121e-01
2.950000000000000178e+00,1.045274131156143649e-01,-8.796825173562141664e-01,-9.505161587711775661e-01,1.898019942277497041e+00,-9.427675436442244372e-01,4.277922285412573689e-01,2.522450718006096215e-01,-2.611999999999999877e-01,-6.181999999999999718e-01,1.247100000000000097e+00,1.864900000000000002e+00,7.979999999999999594e-02,3.451000000000000179e-01,4.022999999999999909e-01
2.959999999999999964e+00,1.095698681778641825e-01,-8.684681910995294407e-01,-9.611123247416881732e-01,1.892592595399796407e+00,-9.284225990947150287e-01,4.198741116129334205e-01,2.407466571800429000e-01,-2.591999999999999860e-01,-6.169999999999999929e-01,1.247500000000000053e+00,1.862300000000000066e+00,7.939999999999999836e-02,3.439999999999999725e-01,4.027000000000000024e-01
2.970000000000000195e+00,1.076783567309133605e-01,-8.658312146117147501e-01,-9.626193520991757069e-01,1.889054926368541221e+00,-9.304747743862520348e-01,4.167915118525808982e-01,2.420617474725704765e-01,-2.569000000000000172e-01,-6.167000000000000259e-01,1.247500000000000053e+00,1.860700000000000021e+00,8.050000000000000211e-02,3.432000000000000051e-01,4.037999999999999923e-01
2.979999999999999982e+00,1.078360711708388764e-01,-8.605771653599484372e-01,-9.664967986591945781e-01,1.886295233985422870e+00,-9.288216533211552939e-01,4.124748435146429193e-01,2.417510798568135999e-01,-2.558000000000000274e-01,-6.167000000000000259e-01,1.247900000000000009e+00,1.858000000000000096e+00,7.979999999999999594e-02,3.405000000000000249e-01,4.050000000000000266e-01
2.990000000000000213e+00,1.093815588040685516e-01,-8.538499583571911300e-01,-9.721074662422204415e-01,1.881606475529904454e+00,-9.241248334621110505e-01,4.061101802776459491e-01,2.376379539348086878e-01,-2.543000000000000260e-01,-6.159000000000000030e-01,1.247900000000000009e+00,1.855299999999999949e+00,8.019999999999999352e-02,3.378999999999999782e-01,4.061000000000000165e-01
3.000000000000000000e+00,1.088373872722736141e-01,-8.491857985514853491e-01,-9.750210417566089749e-01,1.878568458047858991e+00,-9.214868809354208601e-01,4.020332252817611640e-01,2.367941539036274579e-01,-2.515999999999999903e-01,-6.147000000000000242e-01,1.247500000000000053e+00,1.853799999999999892e+00,7.939999999999999836e-02,3.356000000000000094e-01,4.083999999999999853e-01
3.009999999999999787e+00,1.096110230715404144e-01,-8.431782428467958779e-01,-9.796508655336171323e-01,1.874485655332369216e+00,-9.166556720294926075e-01,3.983019754883707630e-01,2.343140225017712741e-01,-2.497000000000000053e-01,-6.147000000000000242e-01,1.247900000000000009e+00,1.851499999999999924e+00,8.019999999999999352e-02,3.336000000000000076e-01,4.096000000000000196e-01
3.020000000000000018e+00,1.094458801915743074e-01,-8.379052301728353580e-01,-9.842019560842316661e-01,1.870103283769396940e+00,-9.127120537057649141e-01,3.941712973530037134e-01,2.298358959974183824e-01,-2.474000000000000088e-01,-6.139999999999999902e-01,1.247500000000000053e+00,1.848400000000000043e+00,7.979999999999999594e-02,3.310000000000000164e-01,4.118999999999999884e-01
3.029999999999999805e+00,1.093737903549646534e-01,-8.314384674941313058e-01,-9.884292478439785645e-01,1.866325374515901858e+00,-9.063263835010166858e-01,3.889752230104078223e-01,2.262832557628753349e-01,-2.451000000000000123e-01,-6.128000000000000114e-01,1.247900000000000009e+00,1.846500000000000030e+00,7.979999999999999594e-02,3.294000000000000261e-01,4.142000000000000126e-01
